rank,combo,median_score,mean_score,score_iqr,median_rank,mean_rank,top3_frequency,mean_AUPRC,mean_MCC,mean_Precision,mean_Recall,worst_dataset_AUPRC,worst_dataset_MCC
200,amPEPpy + amplify_imb + C_AMPs-predict,0.6244907400510621,0.6179820298185049,0.08639305130106212,231.0,238.66,0.0,0.9460266888943991,0.7761285622721283,0.8209693793219577,0.859125760687279,0.9215801644586908,0.7174702906210326
201,ai4amp + amPEPpy + esm-AxP-GDL,0.6243632456811683,0.6373033801845996,0.14893662693116827,201.0,223.96,0.0,0.9578046875617147,0.735342986485002,0.7237819751971291,0.9272049176845053,0.9328709795786508,0.6467226884218558
202,ai4amp + amPEPpy + pepnet_standard,0.6240516919577206,0.6144409093213236,0.05524560548355806,202.0,243.5,0.0,0.9115311470488328,0.7425013597783684,0.7541531878738162,0.873526441513981,0.8316460079838629,0.6160472279720964
203,ascan2 + C_AMPs-predict + macrel,0.6231404831770834,0.6052785659296159,0.13517986096149914,203.0,261.82,0.0,0.9251785926324739,0.7603149734253885,0.8088225632941081,0.8320969449438324,0.8786188079439571,0.6463377411048099
204,C_AMPs-predict + lstm + macrel,0.6225648899714052,0.6098537776215687,0.08578055466758594,204.0,252.54,0.0,0.9415663894552536,0.7662882748622288,0.8205822864266624,0.8406870855522639,0.9187389739157757,0.7008617518369286
205,AMPsorter + ascan2 + pepnet_fast,0.6215641146446078,0.6250728520349265,0.05439159476460376,205.0,229.74,0.0,0.9035177533446079,0.7368338266298632,0.7370170480226106,0.8807647267477331,0.7988488562177481,0.5665122130026788
206,amplify_imb + lstm + pepnet_fast,0.6209415295720997,0.633385021839665,0.12099760189338238,206.0,226.1,0.0,0.9423718801693127,0.7202787743524312,0.7071816761564517,0.9193220560048784,0.906076327158114,0.6154573411360503
207,amplify_bal + ascan2 + macrel,0.6203917789542484,0.6039968904590686,0.15110377791564544,207.0,269.82,0.0,0.9159638670869862,0.7233586757042895,0.7243056457960133,0.8735233741291192,0.8580599069047982,0.5288049110881241
208,C_AMPs-predict + lstm + pepnet_fast,0.6199449144321896,0.6111655771547385,0.0973374433307802,224.0,250.7,0.0,0.9426006256802464,0.7754962275359292,0.8308214340949477,0.8523199781618356,0.917970067245589,0.7073018150049828
209,amplify_bal + HMD-AMP + iampcn,0.6197670043637663,0.6358137302616013,0.08840467041360289,209.5,219.94,0.0,0.944029475366602,0.6871312784101148,0.6433202074025238,0.9489340888103142,0.8775747826570659,0.4092330172624666
210,amplify_imb + apin + macrel,0.6197413047283497,0.6244390086476307,0.05733391305708746,209.0,230.78,0.0,0.9259126321607606,0.722729757339593,0.7209924181222434,0.8829110925134671,0.860587535524545,0.51592793315567
211,ai4amp + lstm + pepnet_standard,0.6188064992064951,0.6178760457143383,0.07495015496834145,212.0,241.08,0.0,0.9150308315876963,0.6882861870410711,0.6864143880780554,0.8867787373094345,0.839199049417129,0.4322742386705343
212,amplify_imb + apex1.1 + pepnet_standard,0.6187008989236111,0.607773049121446,0.07017819892361121,215.0,255.94,0.0,0.9333017565957972,0.7927686861325697,0.8595622014084136,0.8339112612484906,0.8711790026293555,0.7172608391423411
213,amplify_bal + ascan2 + HMD-AMP,0.6186591391441993,0.6089423115227941,0.17591029704810046,213.0,264.98,0.04,0.9160816490969864,0.6770124184427351,0.6618852284071378,0.8964655257178075,0.8448848701966679,0.3827680864700612
214,amplify_bal + amplify_imb + lstm,0.6184732978686682,0.6236777398997958,0.09391218168913407,214.0,238.06,0.0,0.9406801005293518,0.7208055581102514,0.7063809712415265,0.9172888141231864,0.9030870985977946,0.6181364762056765
215,amplify_bal + iampcn + pepnet_standard,0.6181871551348039,0.6300142581840686,0.08738554823733657,215.0,228.08,0.0,0.9433617596205011,0.7115243011143413,0.6879198927847187,0.9219721365742289,0.888035162358994,0.5669877289120022
216,amPEPpy + AMPsorter + C_AMPs-predict,0.6181166480494282,0.6160533156560866,0.08999932286305146,215.5,246.16,0.0,0.9430234443197083,0.8013293261095876,0.8897026176545936,0.8278587828527414,0.8996584360657286,0.7302715483196055
217,apex1.1 + HMD-AMP + pepnet_standard,0.617578754822304,0.609458476893219,0.060767308166870926,217.0,253.22,0.0,0.9164025602535868,0.7800791717104602,0.8458058178082447,0.8196155236510018,0.8159835119669525,0.6903848146922609
218,ai4amp + pepnet_fast + pepnet_standard,0.6170210967575572,0.6101559089545343,0.04400010030381951,236.0,252.26,0.0,0.9132789214175614,0.7445458222489257,0.7658663599898748,0.8661311814892702,0.8466839811659356,0.6291638803279411
219,amPEPpy + AMPsorter + macrel,0.6170038096088644,0.6259458213154003,0.0680777427205882,219.0,234.72,0.0,0.9283272061160431,0.7877825194229514,0.835928544749331,0.8501949672236365,0.8455664671694884,0.7187406197869391
220,ampir + amplify_bal + esm-AxP-GDL,0.6169122846956699,0.6193633172533904,0.052135323217422314,219.0,242.5,0.0,0.9544385471932594,0.7118919112381786,0.6862347841717997,0.9261765083767669,0.9356096944357449,0.5585914631156692
221,ai4amp + AMPsorter + HMD-AMP,0.6161737560161356,0.6319114397827206,0.10698049282883981,223.0,228.22,0.0,0.9016766780027572,0.7217173266538423,0.7349228656143442,0.8624681814728944,0.772888279429975,0.501336066601148
222,HMD-AMP + lstm + macrel,0.6159537094832517,0.6228344723127042,0.11799846821537996,222.0,242.16,0.0,0.907098739218962,0.6729995363754707,0.6686508056976651,0.893460289305179,0.7920201482032685,0.36239650507937643
223,amplify_bal + HMD-AMP + pepnet_fast,0.6158886437397877,0.6095122893661764,0.03496893543811286,237.0,252.66,0.0,0.9256607050663496,0.7278500520332587,0.7305314612199371,0.8834815770426875,0.867134622067621,0.6099110315034381
224,amPEPpy + apin + esm-AxP-GDL,0.615626451676879,0.6296728864375816,0.11139041686478757,223.0,232.16,0.0,0.9593600784408159,0.707129498263723,0.6769885582980777,0.937679928777805,0.9300108828430866,0.5250958205405918
225,ampir + amplify_imb + macrel,0.6153354177665441,0.6149382647918709,0.009456272022058787,239.0,245.56,0.0,0.9301411843514105,0.751169553214142,0.751959022967949,0.8895367938657497,0.8756427600970044,0.6213089780280775
